county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
36057,NY,Montgomery County,25595,4,4,3,1,0.9811,0.8319,0.059,NY,Montgomery,0.7756,0.6951,0.8278,0.5481,0.7167
36059,NY,Nassau County,513895,4,4,4,1,0.9991,0.9729,0.6103,NY,Nassau,0.2782,0.1416,0.1805,0.8027,0.5477
36061,NY,New York County,987313,4,4,3,1,0.996,0.8434,0.5966,NY,New York,0.6668,0.5554,0.0726,0.8886,0.9752
36063,NY,Niagara County,108463,4,4,4,1,0.9681,0.9362,0.0074,NY,Niagara,0.3434,0.2839,0.3826,0.4605,0.4523
36065,NY,Oneida County,115199,4,4,4,1,0.984,0.9148,0.0509,NY,Oneida,0.5974,0.3323,0.5907,0.5261,0.9122
36067,NY,Onondaga County,228096,4,4,4,1,0.9963,0.9651,0.0653,NY,Onondaga,0.557,0.3698,0.4465,0.6044,0.8316
36069,NY,Ontario County,57522,4,4,4,1,0.9492,0.9348,0.4013,NY,Ontario,0.2607,0.133,0.3243,0.3396,0.6251
36071,NY,Orange County,161293,4,4,4,1,1,0.9011,0.07,NY,Orange,0.6626,0.3994,0.5783,0.76,0.8962
36073,NY,Orleans County,19995,4,4,4,1,1,0.9094,0.0194,NY,Orleans,0.5901,0.6012,0.4322,0.4341,0.6757
36075,NY,Oswego County,60158,4,4,4,1,1,0.9211,0.1562,NY,Oswego,0.5509,0.5296,0.2266,0.1779,0.9243
36077,NY,Otsego County,33936,4,3,3,1,0.8751,0.8154,0.2191,NY,Otsego,0.3835,0.3816,0.1206,0.2966,0.7419
36079,NY,Putnam County,41713,4,4,4,1,1,0.9714,0.0211,NY,Putnam,0.12,0.1454,0.0602,0.5831,0.211
36081,NY,Queens County,972715,4,4,4,1,0.9997,0.9324,0.7127,NY,Queens,0.7747,0.7855,0.2008,0.9771,0.8606
36083,NY,Rensselaer County,79824,4,4,4,1,1,0.9493,0.0352,NY,Rensselaer,0.3418,0.2136,0.2031,0.5108,0.7212
36085,NY,Richmond County,196550,4,4,4,1,0.9903,0.9901,0.9127,NY,Richmond,0.5808,0.3975,0.374,0.7919,0.8189
36087,NY,Rockland County,116869,4,4,4,1,1,0.9521,0.4747,NY,Rockland,0.7164,0.5331,0.5051,0.7623,0.8991
36089,NY,St. Lawrence County,57532,4,4,3,1,0.9928,0.8053,0.3396,NY,St. Lawrence,0.6919,0.6108,0.3138,0.2613,0.9822
36091,NY,Saratoga County,117738,4,4,4,1,0.997,0.9424,0.0158,NY,Saratoga,0.0496,0.0398,0.0325,0.3253,0.2728
36093,NY,Schenectady County,75248,4,4,4,1,0.9988,0.9763,0.0018,NY,Schenectady,0.4825,0.4227,0.3173,0.6528,0.6209
36095,NY,Schoharie County,18382,4,4,4,1,0.9955,0.928,0.1404,NY,Schoharie,0.3908,0.3074,0.296,0.2381,0.7479
36097,NY,Schuyler County,10697,4,3,3,1,0.8903,0.8892,0.6179,NY,Schuyler,0.3425,0.3972,0.1442,0.0977,0.6932
36099,NY,Seneca County,18077,4,4,4,1,0.9708,0.9263,0.6305,NY,Seneca,0.485,0.5003,0.2489,0.3682,0.7151
36101,NY,Steuben County,52802,4,3,3,1,0.8862,0.8842,0.5648,NY,Steuben,0.4376,0.3581,0.5691,0.1945,0.598
36103,NY,Suffolk County,634191,4,4,4,1,1,0.937,0.6364,NY,Suffolk,0.2645,0.2387,0.1305,0.7167,0.3985
36105,NY,Sullivan County,55848,4,4,4,1,0.9948,0.9031,0.0038,NY,Sullivan,0.7864,0.6849,0.7257,0.6747,0.8087
36107,NY,Tioga County,24519,4,4,4,1,0.9199,0.9182,0.2579,NY,Tioga,0.1343,0.2428,0.1359,0.1181,0.1941
36109,NY,Tompkins County,50083,4,4,4,1,0.9266,0.9242,0.154,NY,Tompkins,0.4182,0.302,0.0201,0.5964,0.9688
36111,NY,Ulster County,93364,4,4,4,1,0.9999,0.9187,0.0103,NY,Ulster,0.5643,0.4634,0.3164,0.5939,0.8205
36113,NY,Warren County,44262,4,4,4,1,0.9838,0.9003,0.0768,NY,Warren,0.1439,0.1935,0.0926,0.1779,0.3421
36115,NY,Washington County,32252,4,4,3,1,0.9881,0.8635,0.1679,NY,Washington,0.4529,0.4593,0.26,0.2658,0.698
36117,NY,Wayne County,46226,4,4,4,1,0.996,0.9065,0.1991,NY,Wayne,0.3234,0.2546,0.4217,0.3469,0.4854
36119,NY,Westchester County,417070,4,4,4,1,0.9925,0.9024,0.3021,NY,Westchester,0.6817,0.436,0.4106,0.8609,0.9348
36121,NY,Wyoming County,20905,4,3,3,1,0.8144,0.8128,0.2289,NY,Wyoming,0.1442,0.155,0.0808,0.3332,0.3829
36123,NY,Yates County,14446,4,3,3,1,0.8671,0.8583,0.4137,NY,Yates,0.5783,0.6563,0.2457,0.1066,0.8635
37001,NC,Alamance County,82618,4,4,4,1,0.912,0.9034,0.269,NC,Alamance,0.7721,0.7393,0.6709,0.76,0.6706
37003,NC,Alexander County,18527,4,2,2,1,0.658,0.6489,0.003,NC,Alexander,0.6012,0.5487,0.7222,0.4147,0.5716
37005,NC,Alleghany County,8890,4,4,4,1,0.9629,0.9629,0.883,NC,Alleghany,0.626,0.7632,0.6986,0.4147,0.3173
37007,NC,Anson County,12051,4,2,1,1,0.5736,0.4375,0.1659,NC,Anson,0.9574,0.9583,0.7801,0.901,0.9303
37009,NC,Ashe County,20498,4,4,4,1,0.9903,0.9903,0.9878,NC,Ashe,0.3733,0.4981,0.4182,0.2276,0.2899
37011,NC,Avery County,15812,4,3,3,1,0.8193,0.8098,0.2949,NC,Avery,0.7317,0.7845,0.4446,0.3616,0.8393
37013,NC,Beaufort County,31810,4,2,1,1,0.5009,0.4908,0,NC,Beaufort,0.846,0.8787,0.8934,0.7292,0.5038
37015,NC,Bertie County,11641,4,2,2,1,0.6036,0.5843,0.2387,NC,Bertie,0.9685,0.9898,0.4516,0.9475,0.9723
37017,NC,Bladen County,21580,4,2,2,1,0.6614,0.6444,0.2151,NC,Bladen,0.8765,0.9125,0.9274,0.8456,0.4373
37019,NC,Brunswick County,99288,4,4,4,1,0.9857,0.9852,0.4778,NC,Brunswick,0.4083,0.5016,0.3803,0.5274,0.2673
37021,NC,Buncombe County,144374,4,4,4,1,0.9239,0.9162,0.23,NC,Buncombe,0.5398,0.4784,0.2253,0.493,0.8533
37023,NC,Burke County,45758,4,3,2,1,0.7843,0.7453,0.0352,NC,Burke,0.7457,0.7963,0.6079,0.5274,0.6658
37025,NC,Cabarrus County,94788,4,4,4,1,0.9498,0.9335,0.493,NC,Cabarrus,0.4338,0.3539,0.4812,0.7495,0.3581
37027,NC,Caldwell County,40751,4,3,3,1,0.8803,0.8764,0.121,NC,Caldwell,0.7088,0.7861,0.7062,0.4087,0.5344
37029,NC,Camden County,4792,4,2,2,1,0.7166,0.7047,0.2254,NC,Camden,0.478,0.5987,0.7578,0.5481,0.1216
37031,NC,Carteret County,60030,4,4,4,1,0.9428,0.9414,3e-4,NC,Carteret,0.4007,0.4551,0.2498,0.4271,0.4755
37033,NC,Caswell County,13127,4,2,1,1,0.5265,0.4264,0.1173,NC,Caswell,0.753,0.7218,0.6003,0.7842,0.6884
37035,NC,Catawba County,81162,4,3,3,1,0.8902,0.8827,0.02,NC,Catawba,0.6808,0.5917,0.6407,0.6251,0.7101
37037,NC,Chatham County,40706,4,2,2,1,0.6825,0.662,0.3197,NC,Chatham,0.4192,0.4344,0.662,0.6572,0.1671
37039,NC,Cherokee County,21495,4,2,1,1,0.5637,0.2784,0.277,NC,Cherokee,0.4701,0.7712,0.3756,0.3001,0.1932
37041,NC,Chowan County,8790,4,2,2,1,0.651,0.6501,0,NC,Chowan,0.8358,0.8043,0.9414,0.795,0.492
37043,NC,Clay County,8635,4,2,2,1,0.599,0.5983,0.5053,NC,Clay,0.4847,0.5821,0.4984,0.1983,0.457
37045,NC,Cleveland County,50254,4,3,3,1,0.832,0.821,0.1053,NC,Cleveland,0.8756,0.8997,0.6464,0.6502,0.8686
37047,NC,Columbus County,33427,4,3,3,1,0.8588,0.8534,0.5017,NC,Columbus,0.9523,0.9513,0.9128,0.8017,0.853
37049,NC,Craven County,52631,4,3,3,1,0.8091,0.8048,0.0325,NC,Craven,0.867,0.7269,0.8517,0.733,0.9026
37051,NC,Cumberland County,150947,4,4,4,1,0.939,0.9351,0.2096,NC,Cumberland,0.9338,0.8386,0.853,0.9122,0.9411
37053,NC,Currituck County,18959,4,3,3,1,0.8628,0.852,0,NC,Currituck,0.092,0.288,0.1684,0.4087,0.0118
37055,NC,Dare County,36877,4,4,4,1,0.9565,0.9524,0,NC,Dare,0.2772,0.4959,0.1795,0.4087,0.1623
37057,NC,Davidson County,83924,4,4,4,1,0.9591,0.9548,0.3657,NC,Davidson,0.668,0.7603,0.6938,0.557,0.3908
37059,NC,Davie County,22877,4,4,4,1,0.9629,0.9617,0.8123,NC,Davie,0.4583,0.3574,0.6155,0.4758,0.4717
37061,NC,Duplin County,31466,4,2,1,1,0.511,0.4968,0.0237,NC,Duplin,0.9013,0.9106,0.9637,0.8686,0.5013
37063,NC,Durham County,158914,4,4,4,1,0.9357,0.9318,0.4533,NC,Durham,0.7285,0.647,0.2708,0.9115,0.8867
37065,NC,Edgecombe County,28534,4,2,2,1,0.6409,0.6226,0.0913,NC,Edgecombe,0.9634,0.9615,0.9131,0.943,0.8335
37067,NC,Forsyth County,185487,4,4,4,1,0.9606,0.9483,0.3668,NC,Forsyth,0.7766,0.69,0.6254,0.8297,0.768
37069,NC,Franklin County,34275,4,2,2,1,0.7129,0.7079,0.0399,NC,Franklin,0.7193,0.6575,0.6302,0.7559,0.6547
37071,NC,Gaston County,109526,4,4,4,1,0.9353,0.9289,0.3047,NC,Gaston,0.7167,0.7724,0.626,0.6607,0.5162
37073,NC,Gates County,5865,4,2,1,1,0.5014,0.4793,0.2604,NC,Gates,0.599,0.7148,0.6197,0.761,0.2327
37075,NC,Graham County,6236,4,1,1,1,0.3982,0.398,0.0018,NC,Graham,0.5035,0.4844,0.7915,0.4243,0.3055
37077,NC,Granville County,29484,4,2,2,1,0.6521,0.6472,0,NC,Granville,0.6598,0.6505,0.564,0.8151,0.5137
37079,NC,Greene County,9772,4,1,1,1,0.4149,0.3962,0.3622,NC,Greene,0.9844,0.9602,0.8915,0.8892,0.9844
37081,NC,Guilford County,269934,4,4,4,1,0.9407,0.9355,0.489,NC,Guilford,0.7941,0.7066,0.5837,0.8787,0.8183
37083,NC,Halifax County,29974,4,2,2,1,0.5546,0.5454,0.0126,NC,Halifax,0.9768,0.9835,0.8542,0.9354,0.9163
37085,NC,Harnett County,61709,4,3,3,1,0.8033,0.7716,0.0216,NC,Harnett,0.7823,0.8014,0.83,0.7801,0.4306
37087,NC,Haywood County,38463,4,3,3,1,0.8236,0.8159,0.0905,NC,Haywood,0.3549,0.5621,0.4717,0.2336,0.1598
37089,NC,Henderson County,63672,4,3,3,1,0.7969,0.774,0.3254,NC,Henderson,0.3832,0.352,0.5232,0.5022,0.3135
37091,NC,Hertford County,11942,4,2,2,1,0.7198,0.7052,0.0372,NC,Hertford,0.9669,0.9526,0.8552,0.9532,0.93
37093,NC,Hoke County,24308,4,3,3,1,0.7895,0.7546,0.1169,NC,Hoke,0.9236,0.902,0.9583,0.9284,0.6283
37095,NC,Hyde County,4357,4,1,1,1,0.0165,0.0161,0,NC,Hyde,0.8043,0.9504,0.338,0.8456,0.5796
37097,NC,Iredell County,89566,4,4,3,1,0.9222,0.8833,0.275,NC,Iredell,0.4032,0.3756,0.5169,0.6155,0.2938
37099,NC,Jackson County,32464,4,1,1,1,0.3746,0.3702,0.1453,NC,Jackson,0.7218,0.7689,0.247,0.5395,0.8829
37101,NC,Johnston County,101920,4,3,3,1,0.8428,0.8298,0.0843,NC,Johnston,0.6302,0.5974,0.7365,0.7171,0.4032
37103,NC,Jones County,5888,4,3,3,1,0.8145,0.8089,0.4917,NC,Jones,0.909,0.9828,0.7301,0.7683,0.663
37105,NC,Lee County,30368,4,3,3,1,0.8479,0.8027,0.1269,NC,Lee,0.8877,0.8542,0.9535,0.8119,0.6209
37107,NC,Lenoir County,31422,4,2,2,1,0.7263,0.705,0.0991,NC,Lenoir,0.9952,0.9688,0.9752,0.8819,0.9774
37109,NC,Lincoln County,42795,4,3,3,1,0.8702,0.8597,0.1652,NC,Lincoln,0.3367,0.437,0.3116,0.4736,0.2613
37111,NC,McDowell County,24022,4,2,2,1,0.61240000000000006,0.5997,0.0043,NC,McDowell,0.7508,0.6429,0.7938,0.3934,0.8272
37113,NC,Macon County,29756,4,1,1,1,0.4822,0.4804,0.2521,NC,Macon,0.5637,0.6712,0.7852,0.3574,0.2533
37115,NC,Madison County,14008,4,4,3,1,0.9004,0.8676,0.7908,NC,Madison,0.3663,0.4971,0.141,0.1623,0.5659
37117,NC,Martin County,13361,4,1,1,1,0.4746,0.4622,1e-4,NC,Martin,0.8934,0.9468,0.9717,0.8654,0.3355
37119,NC,Mecklenburg County,528200,4,4,4,1,0.9663,0.9508,0.5774,NC,Mecklenburg,0.605,0.5624,0.4924,0.8918,0.485
37121,NC,Mitchell County,10278,4,4,3,1,0.9088,0.7896,0.7434,NC,Mitchell,0.4494,0.4723,0.619,0.2508,0.3912
37123,NC,Montgomery County,18029,4,2,2,1,0.5295,0.5204,0.1829,NC,Montgomery,0.8129,0.6426,0.8956,0.7575,0.7638
37125,NC,Moore County,58196,4,3,3,1,0.767,0.757,0.0967,NC,Moore,0.4163,0.3017,0.675,0.5977,0.3288
37127,NC,Nash County,51766,4,2,2,1,0.673,0.6578,0.0022,NC,Nash,0.9274,0.8679,0.7973,0.8803,0.9313
37129,NC,New Hanover County,124119,4,4,4,1,0.9526,0.9448,0.3067,NC,New Hanover,0.4618,0.6088,0.1009,0.5923,0.508
37131,NC,Northampton County,13006,4,2,2,1,0.6924,0.6798,0.0478,NC,Northampton,0.9268,0.9745,0.8695,0.9319,0.5614
37133,NC,Onslow County,93798,4,4,4,1,0.9272,0.923,0.0012,NC,Onslow,0.7721,0.7362,0.5481,0.7276,0.7919
37135,NC,Orange County,68426,4,3,3,1,0.8452,0.8383,0.33,NC,Orange,0.3988,0.2934,0.0506,0.69,0.8654
37137,NC,Pamlico County,9132,4,2,2,1,0.6843,0.681,0,NC,Pamlico,0.661,0.661,0.563,0.6292,0.5971
37139,NC,Pasquotank County,20551,4,3,3,1,0.8874,0.8607,0,NC,Pasquotank,0.7718,0.7903,0.4901,0.8469,0.684
37141,NC,Pender County,36125,4,3,3,1,0.7619,0.758,0.0972,NC,Pender,0.6114,0.6776,0.4889,0.6184,0.4812
37143,NC,Perquimans County,8702,4,2,2,1,0.5825,0.5786,0,NC,Perquimans,0.4965,0.6658,0.7263,0.6521,0.0869
37145,NC,Person County,23682,4,2,2,1,0.6879,0.6832,0,NC,Person,0.5936,0.6327,0.5996,0.7237,0.3418
37147,NC,Pitt County,89087,4,3,3,1,0.8274,0.7761,0.176,NC,Pitt,0.9109,0.8752,0.4583,0.853,0.9895
37149,NC,Polk County,13153,4,2,1,1,0.5094,0.3943,0.1573,NC,Polk,0.3647,0.2915,0.4637,0.4147,0.4615
37151,NC,Randolph County,72054,4,3,3,1,0.887,0.8738,0.4187,NC,Randolph,0.704,0.7355,0.7708,0.5697,0.4484
37153,NC,Richmond County,24247,4,3,3,1,0.816,0.7991,0.1169,NC,Richmond,0.9742,0.9605,0.9494,0.8246,0.9099
37155,NC,Robeson County,67176,4,3,3,1,0.8105,0.7992,0.3616,NC,Robeson,0.9924,0.9825,0.9389,0.9752,0.9624
37157,NC,Rockingham County,51253,4,3,3,1,0.8244,0.8171,0.0484,NC,Rockingham,0.8151,0.8087,0.6754,0.656,0.7817
37159,NC,Rowan County,71664,4,4,3,1,0.9091,0.899,0.3853,NC,Rowan,0.8736,0.7772,0.8485,0.6595,0.8918
37161,NC,Rutherford County,40309,4,2,2,1,0.6305,0.5957,0.5952,NC,Rutherford,0.8421,0.8781,0.8256,0.5035,0.6992
37163,NC,Sampson County,34162,4,2,2,1,0.6804,0.6713,0.6169,NC,Sampson,0.9421,0.9478,0.9255,0.8736,0.7524
37165,NC,Scotland County,17229,4,3,3,1,0.7847,0.7688,0.0027,NC,Scotland,0.993,0.987,0.7673,0.9106,0.9965
37167,NC,Stanly County,32214,4,3,3,1,0.8303,0.8073,0.2626,NC,Stanly,0.5541,0.5461,0.6811,0.5407,0.4055
37169,NC,Stokes County,25431,4,3,3,1,0.815,0.8092,0.2275,NC,Stokes,0.4341,0.6111,0.3934,0.2966,0.275
37171,NC,Surry County,42745,4,4,4,1,0.9459,0.9454,0.5382,NC,Surry,0.8043,0.774,0.8275,0.4914,0.7381
37173,NC,Swain County,10299,4,1,1,0.9997,0.3633,0.3599,8e-4,NC,Swain,0.8644,0.8243,0.7524,0.7801,0.8307
37175,NC,Transylvania County,22213,4,3,3,1,0.8181,0.8181,0.0653,NC,Transylvania,0.5223,0.5376,0.494,0.3119,0.5923
37177,NC,Tyrrell County,2374,4,1,1,1,0.3353,0.3277,0,NC,Tyrrell,0.8288,0.8526,0.7928,0.8189,0.5754
37179,NC,Union County,94290,4,3,3,1,0.895,0.8812,0.2494,NC,Union,0.2212,0.2654,0.4106,0.6617,0.0799
37181,NC,Vance County,22744,4,3,3,1,0.7646,0.7592,0,NC,Vance,0.9714,0.9475,0.9714,0.9278,0.816
37183,NC,Wake County,503881,4,4,4,1,0.9645,0.9524,0.6354,NC,Wake,0.3428,0.2384,0.3606,0.8004,0.3806
37185,NC,Warren County,14797,4,1,1,1,0.3362,0.3309,0.0082,NC,Warren,0.9701,0.9373,0.9427,0.9363,0.9029
37187,NC,Washington County,7860,4,2,2,1,0.6527,0.6499,0,NC,Washington,0.9373,0.9704,0.908,0.9042,0.6095
37189,NC,Watauga County,37059,4,4,4,1,0.9332,0.932,0.4745,NC,Watauga,0.4815,0.8829,0.0064,0.2658,0.719
37191,NC,Wayne County,58981,4,3,3,1,0.8647,0.8514,0.2459,NC,Wayne,0.9519,0.867,0.9179,0.859,0.9459
37193,NC,Wilkes County,41284,4,4,4,1,0.9524,0.9519,0.5658,NC,Wilkes,0.6244,0.7584,0.6528,0.4055,0.3743
37195,NC,Wilson County,41331,4,4,4,1,0.9476,0.9409,0.7336,NC,Wilson,0.9647,0.9726,0.8787,0.8902,0.8596
37197,NC,Yadkin County,21846,4,4,4,1,0.9129,0.9085,0.6265,NC,Yadkin,0.6216,0.7132,0.5675,0.4777,0.4663
37199,NC,Yancey County,13242,4,4,3,1,0.9435,0.7768,0.7753,NC,Yancey,0.5996,0.7377,0.7241,0.2276,0.3593
38001,ND,Adams County,2075,4,4,4,1,1,1,0.8728,ND,Adams,0.2689,0.1343,0.4036,0.1779,0.6598
38003,ND,Barnes County,6525,4,4,4,1,1,0.9746,0.9746,ND,Barnes,0.0853,0.0204,0.0786,0.3304,0.4481
38005,ND,Benson County,4437,4,4,3,1,1,0.757,0.757,ND,Benson,0.8135,0.5115,0.9462,0.922,0.7969
38007,ND,Billings County,1034,4,4,1,1,1,0.4807,0.4807,ND,Billings,0.0579,0.0334,0.0439,0,0.4675
38009,ND,Bottineau County,6493,4,4,4,1,1,0.9661,0.9661,ND,Bottineau,0.0487,0.0347,0.1073,0.289,0.1614
38011,ND,Bowman County,2637,4,4,4,1,1,1,1,ND,Bowman,0.1404,0.1123,0.3415,0.1738,0.2607
38013,ND,Burke County,2422,4,4,4,1,1,0.9678,0.9678,ND,Burke,0.008,0.0048,0.049,0.1983,0.0662
38015,ND,Burleigh County,48431,4,4,4,1,1,0.9955,0.2246,ND,Burleigh,0.2024,0.0477,0.2002,0.3972,0.7285
38017,ND,Cass County,95936,4,4,4,1,1,0.975,0.9018,ND,Cass,0.2177,0.1381,0.0608,0.4656,0.7011
38019,ND,Cavalier County,4028,4,4,4,1,1,0.996,0.996,ND,Cavalier,0.182,0.12,0.2871,0.1623,0.4392
38021,ND,Dickey County,4466,4,4,4,1,1,0.996,0.996,ND,Dickey,0.0573,0.0395,0.1423,0.2202,0.1852
38023,ND,Divide County,2707,4,4,4,1,1,0.9184,0.9184,ND,Divide,0.155,0.2381,0.1824,0.3001,0.1712
38025,ND,Dunn County,4041,4,4,4,1,1,0.9421,0.9055,ND,Dunn,0.3921,0.2193,0.5414,0.5137,0.5729
38027,ND,Eddy County,2050,4,4,3,1,1,0.8649,0.798,ND,Eddy,0.4258,0.1537,0.8857,0.3845,0.563
38029,ND,Emmons County,2420,4,4,4,1,1,1,1,ND,Emmons,0.0611,0.1311,0.0745,0.0169,0.1665
38031,ND,Foster County,2317,4,4,4,1,1,1,1,ND,Foster,0.0414,0.0382,0.0551,0.0863,0.233
38033,ND,Golden Valley County,2425,4,4,4,1,1,0.908,0.908,ND,Golden Valley,0.1241,0.0439,0.1365,0.3657,0.4796
38035,ND,Grand Forks County,40628,4,4,4,1,1,0.9417,0.1385,ND,Grand Forks,0.344,0.3192,0.0328,0.4981,0.8453
38037,ND,Grant County,2974,4,4,4,1,1,0.9654,0.957,ND,Grant,0.0898,0.0802,0.2836,0.0863,0.1922
38039,ND,Griggs County,2405,4,4,4,1,1,0.9963,0.9963,ND,Griggs,0.0376,0.0181,0.2056,0.0286,0.1474
38041,ND,Hettinger County,2476,4,4,4,1,1,1,1,ND,Hettinger,0.0827,0.318,0.0401,0.3046,0.0411
38043,ND,Kidder County,1974,4,4,4,1,1,1,1,ND,Kidder,0.0958,0.2645,0.0512,0.2381,0.1057
38045,ND,LaMoure County,4572,4,4,4,1,1,1,1,ND,LaMoure,0.021,0.0866,0.1655,0.0643,0.0175
38047,ND,Logan County,1592,4,4,4,1,1,1,1,ND,Logan,0.0201,0.0554,0.1337,0.0169,0.0535
38049,ND,McHenry County,4848,4,4,4,1,1,0.9255,0.8962,ND,McHenry,0.057,0.0983,0.1232,0.0735,0.133
38051,ND,McIntosh County,2805,4,4,4,1,1,1,1,ND,McIntosh,0.1229,0.2371,0.0996,0.1127,0.1983
38053,ND,McKenzie County,13208,4,4,3,1,0.9804,0.8669,0.8658,ND,McKenzie,0.465,0.3024,0.2817,0.5939,0.8046
38055,ND,McLean County,8557,4,4,4,1,1,0.925,0.9247,ND,McLean,0.049,0.014,0.2136,0.3596,0.1213
38057,ND,Mercer County,6355,4,4,4,1,1,1,0.9997,ND,Mercer,0.2234,0.1735,0.239,0.2778,0.4736
38059,ND,Morton County,18234,4,4,4,1,1,0.9939,0.3159,ND,Morton,0.0512,0.0557,0.0165,0.3421,0.3081
38061,ND,Mountrail County,8566,4,4,3,1,1,0.8509,0.8509,ND,Mountrail,0.613,0.3686,0.6286,0.795,0.7759
38063,ND,Nelson County,2780,4,4,3,1,1,0.8435,0.8435,ND,Nelson,0.0506,0.0452,0.1744,0.2454,0.1184
38065,ND,Oliver County,1536,4,4,4,1,1,1,1,ND,Oliver,0.2088,0.0891,0.8991,0.2829,0.1349
38067,ND,Pembina County,5759,4,4,4,1,1,0.9998,0.9998,ND,Pembina,0.0901,0.2088,0.0382,0.2855,0.1489
38069,ND,Pierce County,3479,4,4,3,1,1,0.7787,0.5717,ND,Pierce,0.2247,0.0901,0.6964,0.2148,0.3507
38071,ND,Ramsey County,8832,4,4,3,1,1,0.8849,0.6385,ND,Ramsey,0.4615,0.1938,0.4112,0.5035,0.9045
38073,ND,Ransom County,4293,4,4,4,1,1,0.98740000000000006,0.98740000000000006,ND,Ransom,0.0528,0.0675,0.0261,0.1569,0.302
38075,ND,Renville County,2264,4,4,4,1,1,0.9095,0.9095,ND,Renville,0.0589,0.0102,0.536,0.2508,0.0824
38077,ND,Richland County,10390,4,4,4,1,1,0.9115,0.5839,ND,Richland,0.226,0.1143,0.1483,0.3103,0.718
38079,ND,Rolette County,6627,4,4,4,1,1,0.9941,0.9941,ND,Rolette,0.8813,0.7778,0.6334,0.9838,0.9335
38081,ND,Sargent County,3157,4,4,4,1,1,0.9914,0.9854,ND,Sargent,0.0258,3e-4,0.1814,0.2778,0.1369
38083,ND,Sheridan County,1498,4,4,4,1,1,0.9433,0.9433,ND,Sheridan,0.0325,0.1913,0.0293,0.0045,0.0582
38085,ND,Sioux County,1699,4,4,4,1,1,0.9358,0.9205,ND,Sioux,0.881,0.894,0.5019,0.9911,0.8511
38087,ND,Slope County,884,4,4,4,1,1,0.9853,0.9853,ND,Slope,0.0095,0.0271,0.3109,0.0589,0.0054
38089,ND,Stark County,17450,4,4,4,1,1,0.9847,0.9846,ND,Stark,0.2444,0.1875,0.0821,0.4087,0.6601
38091,ND,Steele County,1774,4,4,3,1,1,0.7954,0.7954,ND,Steele,0.0067,0.001,0.0516,0.0458,0.1111
38093,ND,Stutsman County,15708,4,4,4,1,1,1,1,ND,Stutsman,0.3816,0.3275,0.113,0.2562,0.8514
38095,ND,Towner County,2112,4,4,4,1,1,0.9247,0.7973,ND,Towner,0.14,0.1776,0.5894,0.3934,0.0366
38097,ND,Traill County,5254,4,4,3,1,1,0.8217,0.4126,ND,Traill,0.056,0.0325,0.0818,0.2778,0.2463
38099,ND,Walsh County,8317,4,4,4,1,1,0.9229,0.568,ND,Walsh,0.3456,0.1814,0.5468,0.4777,0.5481
38101,ND,Ward County,34395,4,4,4,1,1,0.9764,0.6679,ND,Ward,0.2524,0.1661,0.022,0.5162,0.8673
38103,ND,Wells County,4079,4,4,3,1,1,0.8796,0.7114,ND,Wells,0.0866,0.0617,0.1747,0.008,0.3256
38105,ND,Williams County,27866,4,4,4,1,1,0.9477,0.6765,ND,Williams,0.4491,0.2358,0.5197,0.5751,0.7018
39001,OH,Adams County,15211,4,1,1,1,0.4144,0.387,0,OH,Adams,0.7371,0.8778,0.7899,0.0344,0.5672
39003,OH,Allen County,50140,4,4,3,1,0.9369,0.8758,0.0865,OH,Allen,0.591,0.45,0.7721,0.5481,0.5824
39005,OH,Ashland County,27221,4,3,1,1,0.8348,0.4192,0.2505,OH,Ashland,0.3189,0.274,0.2938,0.0735,0.6961
39007,OH,Ashtabula County,55558,4,3,3,1,0.8306,0.7962,0.4403,OH,Ashtabula,0.8192,0.8733,0.6305,0.3523,0.8577
39009,OH,Athens County,32522,4,2,2,1,0.7272,0.5144,0.0962,OH,Athens,0.5742,0.7266,0.0169,0.3355,0.9659
39011,OH,Auglaize County,24156,4,3,3,1,0.8655,0.8469,0.4666,OH,Auglaize,0.0337,0.0229,0.204,0.0773,0.1085
39013,OH,Belmont County,36669,4,3,3,1,0.7932,0.7749,0.0356,OH,Belmont,0.2346,0.2362,0.1585,0.2202,0.5153
39015,OH,Brown County,23113,4,2,2,1,0.6484,0.6377,0.0331,OH,Brown,0.3619,0.4764,0.4462,0.0344,0.3727
39017,OH,Butler County,179804,4,4,4,1,0.9566,0.9528,0.4705,OH,Butler,0.3673,0.295,0.409,0.5519,0.4316
39019,OH,Carroll County,16467,4,2,1,1,0.5031,0.4586,0,OH,Carroll,0.2874,0.3224,0.3988,0.0458,0.4077
39021,OH,Champaign County,19526,4,3,3,1,0.8264,0.7892,0.1752,OH,Champaign,0.1846,0.2078,0.2702,0.2148,0.2489
39023,OH,Clark County,69518,4,4,4,1,0.9419,0.9355,0.0989,OH,Clark,0.6798,0.6359,0.8151,0.4854,0.549
39025,OH,Clermont County,101458,4,4,4,1,0.9606,0.9593,0.6169,OH,Clermont,0.1509,0.2393,0.1012,0.2094,0.2708
39027,OH,Clinton County,22053,4,2,2,1,0.743,0.7162,0.0786,OH,Clinton,0.4488,0.43,0.5805,0.1983,0.5115
39029,OH,Columbiana County,55022,4,3,3,1,0.7856,0.7645,0,OH,Columbiana,0.4472,0.4405,0.325,0.1852,0.6954
