county_fips,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
01001,AL,Autauga,0.513,0.3838,0.7362,0.6337,0.4309
01003,AL,Baldwin,0.3103,0.3253,0.2724,0.5022,0.3612
01005,AL,Barbour,0.9927,0.9567,0.9453,0.8962,0.9949
01007,AL,Bibb,0.8078,0.8008,0.5512,0.6292,0.8622
01009,AL,Blount,0.5137,0.5757,0.7225,0.4147,0.2743
01011,AL,Bullock,0.831,0.7183,0.6515,0.9809,0.8501
01013,AL,Butler,0.6843,0.7486,0.6887,0.8686,0.2982
01015,AL,Calhoun,0.7349,0.7533,0.7279,0.6582,0.5197
01017,AL,Chambers,0.8074,0.5837,0.5955,0.8421,0.9599
01019,AL,Cherokee,0.3269,0.5029,0.4096,0.2778,0.1792
01021,AL,Chilton,0.7222,0.7295,0.9176,0.5519,0.3463
01023,AL,Choctaw,0.7116,0.6766,0.8475,0.8256,0.3526
01025,AL,Clarke,0.8552,0.8864,0.6859,0.8631,0.6795
01027,AL,Clay,0.5309,0.5856,0.6738,0.5423,0.2817
01029,AL,Cleburne,0.4542,0.5439,0.6289,0.2202,0.2979
01031,AL,Coffee,0.6489,0.6041,0.9055,0.6862,0.2813
01033,AL,Colbert,0.3475,0.4647,0.6346,0.577,0.0761
01035,AL,Conecuh,0.6575,0.725,0.6891,0.8756,0.2683
01037,AL,Coosa,0.436,0.3065,0.3679,0.7406,0.5496
01039,AL,Covington,0.7075,0.7514,0.677,0.4981,0.5719
01041,AL,Crenshaw,0.6025,0.5395,0.7995,0.6741,0.3775
01043,AL,Cullman,0.5156,0.5827,0.6534,0.2753,0.3892
01045,AL,Dale,0.8065,0.8832,0.8835,0.7027,0.3453
01047,AL,Dallas,0.9157,0.9659,0.8176,0.971,0.5904
01049,AL,DeKalb,0.7387,0.809,0.6951,0.5439,0.5232
01051,AL,Elmore,0.4564,0.3393,0.4271,0.6458,0.5532
01053,AL,Escambia,0.8708,0.93,0.7543,0.7934,0.6168
01055,AL,Etowah,0.6483,0.7043,0.8246,0.5831,0.2833
01057,AL,Fayette,0.6725,0.8205,0.4618,0.4758,0.5229
01059,AL,Franklin,0.7298,0.704,0.8463,0.606,0.4908
01061,AL,Geneva,0.5691,0.6458,0.7651,0.4949,0.2568
01063,AL,Greene,0.9513,0.9885,0.5191,0.985,0.8908
01065,AL,Hale,0.9351,0.9472,0.7893,0.9335,0.8269
01067,AL,Henry,0.5646,0.6047,0.4074,0.6916,0.4669
01069,AL,Houston,0.7021,0.7817,0.6585,0.7276,0.3927
01071,AL,Jackson,0.5528,0.6945,0.6095,0.3488,0.3262
01073,AL,Jefferson,0.7562,0.6862,0.6903,0.8787,0.6267
01075,AL,Lamar,0.5519,0.4484,0.663,0.4319,0.6321
01077,AL,Lauderdale,0.4745,0.5306,0.2909,0.4777,0.5439
01079,AL,Lawrence,0.4239,0.5605,0.4039,0.6034,0.1891
01081,AL,Lee,0.6795,0.5907,0.1894,0.7151,0.9443
01083,AL,Limestone,0.4602,0.4074,0.4182,0.6127,0.4882
01085,AL,Lowndes,0.8997,0.9628,0.8285,0.9758,0.5064
01087,AL,Macon,0.8896,0.9118,0.3275,0.9866,0.9418
01089,AL,Madison,0.3596,0.3046,0.359,0.7447,0.3278
01091,AL,Marengo,0.8113,0.8265,0.8428,0.8988,0.4344
01093,AL,Marion,0.6833,0.7947,0.7212,0.2778,0.5
01095,AL,Marshall,0.6222,0.6489,0.9007,0.5407,0.2416
01097,AL,Mobile,0.7947,0.8272,0.5325,0.8253,0.6868
01099,AL,Monroe,0.7241,0.9048,0.3657,0.8517,0.3616
01101,AL,Montgomery,0.9032,0.8635,0.8488,0.9526,0.7884
01103,AL,Morgan,0.6413,0.5878,0.782,0.6174,0.4433
01105,AL,Perry,0.9137,0.9803,0.5732,0.9653,0.7314
01107,AL,Pickens,0.9379,0.8966,0.9354,0.8558,0.8256
01109,AL,Pike,0.8059,0.7928,0.4007,0.832,0.873
01111,AL,Randolph,0.5347,0.4672,0.4679,0.6197,0.5974
01113,AL,Russell,0.8918,0.8962,0.9214,0.8972,0.5853
01115,AL,St. Clair,0.3224,0.4147,0.198,0.4411,0.3472
01117,AL,Shelby,0.1155,0.0885,0.2081,0.5882,0.1525
01119,AL,Sumter,0.9653,0.964,0.6264,0.9749,0.9729
01121,AL,Talladega,0.8768,0.8676,0.7492,0.7683,0.8074
01123,AL,Tallapoosa,0.8927,0.8183,0.8943,0.6986,0.8838
01125,AL,Tuscaloosa,0.682,0.6595,0.268,0.7826,0.8151
01127,AL,Walker,0.6875,0.7823,0.7778,0.3705,0.4293
01129,AL,Washington,0.4599,0.6308,0.3724,0.733,0.1639
01131,AL,Wilcox,0.9208,0.9013,0.9554,0.9723,0.6092
01133,AL,Winston,0.6852,0.761,0.8924,0.1779,0.4252
02013,AK,Aleutians East,0.6442,0.4204,0.1595,0.9898,0.9577
02016,AK,Aleutians West,0.4959,0.2053,0.0331,0.9796,0.9955
02020,AK,Anchorage,0.5761,0.3947,0.3666,0.8224,0.8008
02050,AK,Bethel,0.9542,0.9351,0.7008,0.9949,0.9602
02060,AK,Bristol Bay,0.2314,0.1483,0.0045,0.8842,0.8832
02063,AK,Chugach,0.2352,0.1098,0.0118,0.6432,0.9262
02066,AK,Copper River,0.4179,0.3584,0.344,0.8208,0.3756
02068,AK,Denali,0.2155,0.1836,0.0048,0.5363,0.8915
02070,AK,Dillingham,0.9363,0.8727,0.775,0.9882,0.9386
02090,AK,Fairbanks North Star,0.5264,0.429,0.2174,0.6986,0.8001
02100,AK,Haines,0.5248,0.4726,0.6015,0.6544,0.4351
02105,AK,Hoonah-Angoon,0.5127,0.4787,0.0449,0.8943,0.8412
02110,AK,Juneau City and Borough,0.3526,0.1591,0.0847,0.7543,0.8854
02122,AK,Kenai Peninsula,0.5236,0.5898,0.1808,0.5598,0.6483
02130,AK,Ketchikan Gateway,0.6518,0.4437,0.3472,0.7575,0.9392
02150,AK,Kodiak Island,0.7667,0.499,0.4771,0.8857,0.9701
02158,AK,Kusilvak,0.8988,0.9405,0.7142,0.999,0.7078
02164,AK,Lake and Peninsula,0.852,0.767,0.7775,0.9777,0.7549
02170,AK,Matanuska-Susitna,0.499,0.6152,0.4488,0.5716,0.296
02180,AK,Nome,0.9367,0.9367,0.6852,0.9889,0.9087
02185,AK,North Slope,0.8555,0.5853,0.5773,0.9691,0.993
02188,AK,Northwest Arctic,0.9153,0.8915,0.4376,0.9933,0.9749
02195,AK,Petersburg,0.6556,0.331,0.8046,0.789,0.8078
02198,AK,Prince of Wales-Hyder,0.8339,0.683,0.5621,0.8978,0.9494
02220,AK,Sitka City and Borough,0.4809,0.3851,0.0598,0.7763,0.8943
02230,AK,Skagway,0.353,0.4424,0.0372,0.6015,0.5987
02240,AK,Southeast Fairbanks,0.6878,0.4758,0.7925,0.648,0.7658
02275,AK,Wrangell City and Borough,0.4911,0.478,0.2342,0.747,0.5815
02282,AK,Yakutat City and Borough,0.4468,0.3692,0.0162,0.9554,0.894
02290,AK,Yukon-Koyukuk,0.8657,0.8514,0.6088,0.9809,0.81
04001,AZ,Apache,0.965,0.8972,0.9459,0.9838,0.9141
04003,AZ,Cochise,0.9243,0.6903,0.9545,0.8469,0.9583
04005,AZ,Coconino,0.8259,0.8132,0.1407,0.8549,0.9847
04007,AZ,Gila,0.8205,0.7629,0.7686,0.7718,0.7416
04009,AZ,Graham,0.8819,0.6868,0.7565,0.8724,0.9679
04011,AZ,Greenlee,0.3571,0.1206,0.7075,0.8921,0.3679
04012,AZ,La Paz,0.9481,0.9099,0.9803,0.8186,0.7241
04013,AZ,Maricopa,0.7397,0.6534,0.6152,0.8469,0.6989
04015,AZ,Mohave,0.8695,0.8071,0.8565,0.5996,0.8571
04017,AZ,Navajo,0.9901,0.9252,0.9905,0.9179,0.9497
04019,AZ,Pima,0.9118,0.7728,0.7817,0.8711,0.9764
04021,AZ,Pinal,0.8377,0.668,0.8616,0.8285,0.8313
04023,AZ,Santa Cruz,0.9449,0.985,0.9589,0.9876,0.4163
04025,AZ,Yavapai,0.6187,0.6143,0.5395,0.5481,0.6031
04027,AZ,Yuma,0.9936,0.9739,0.964,0.9621,0.965
05001,AR,Arkansas,0.6967,0.4507,0.9093,0.6964,0.6591
05003,AR,Ashley,0.6706,0.6158,0.8791,0.7066,0.3488
05005,AR,Baxter,0.3094,0.4596,0.2747,0.1903,0.3049
05007,AR,Benton,0.33,0.1782,0.6143,0.6805,0.3409
05009,AR,Boone,0.2909,0.3606,0.5089,0.1655,0.239
05011,AR,Bradley,0.9074,0.8262,0.9815,0.837,0.6486
05013,AR,Calhoun,0.5474,0.5344,0.7164,0.6544,0.3074
05015,AR,Carroll,0.6413,0.5847,0.6279,0.5732,0.6238
05017,AR,Chicot,0.9968,0.9609,0.9844,0.9316,0.9885
05019,AR,Clark,0.8603,0.6229,0.6992,0.7027,0.9936
05021,AR,Clay,0.4624,0.6595,0.7648,0.0977,0.1585
05023,AR,Cleburne,0.2686,0.4398,0.3463,0.1569,0.1856
05025,AR,Cleveland,0.2616,0.2307,0.6423,0.4701,0.1556
05027,AR,Columbia,0.8609,0.7813,0.6757,0.8004,0.915
05029,AR,Conway,0.7486,0.6321,0.9443,0.5274,0.5633
05031,AR,Craighead,0.788,0.6362,0.8631,0.6251,0.7775
05033,AR,Crawford,0.6369,0.6139,0.8771,0.4854,0.3654
05035,AR,Crittenden,0.9252,0.9287,0.7954,0.9192,0.8211
05037,AR,Cross,0.8479,0.8068,0.9421,0.6528,0.6184
05039,AR,Dallas,0.7355,0.5404,0.6022,0.859,0.8495
05041,AR,Desha,0.9271,0.8431,0.9933,0.901,0.5557
05043,AR,Drew,0.6324,0.3374,0.2333,0.7237,0.9933
05045,AR,Faulkner,0.5185,0.4752,0.2419,0.5541,0.7588
05047,AR,Franklin,0.5665,0.6779,0.4567,0.2778,0.5544
05049,AR,Fulton,0.6381,0.7775,0.6244,0.1181,0.5598
05051,AR,Garland,0.8902,0.7371,0.957,0.5261,0.9287
05053,AR,Grant,0.1687,0.1521,0.1957,0.2276,0.3721
05055,AR,Greene,0.6493,0.6935,0.8062,0.2658,0.4774
05057,AR,Hempstead,0.9102,0.6808,0.9949,0.8501,0.7763
05059,AR,Hot Spring,0.641,0.4892,0.5904,0.5137,0.8265
05061,AR,Howard,0.8851,0.8399,0.993,0.7514,0.4083
05063,AR,Independence,0.6824,0.5143,0.8116,0.3819,0.809
05065,AR,Izard,0.5563,0.7489,0.2626,0.3421,0.5302
05067,AR,Jackson,0.6862,0.8835,0.4612,0.6034,0.3568
05069,AR,Jefferson,0.944,0.7966,0.8577,0.9338,0.9828
05071,AR,Johnson,0.8437,0.7263,0.9548,0.5656,0.7521
05073,AR,Lafayette,0.8577,0.8297,0.8921,0.8065,0.6292
05075,AR,Lawrence,0.5802,0.6184,0.5821,0.1655,0.654
05077,AR,Lee,0.9739,0.9698,0.8663,0.9208,0.9204
05079,AR,Lincoln,0.3966,0.3806,0.0866,0.7495,0.6041
05081,AR,Little River,0.4048,0.3625,0.4118,0.6489,0.3743
05083,AR,Logan,0.5083,0.5134,0.6881,0.3616,0.4096
05085,AR,Lonoke,0.3046,0.3237,0.6432,0.4443,0.1518
05087,AR,Madison,0.5146,0.6999,0.4857,0.3705,0.2938
05089,AR,Marion,0.444,0.6394,0.3558,0.1655,0.3396
05091,AR,Miller,0.8972,0.8189,0.6763,0.7066,0.9796
05093,AR,Mississippi,0.9227,0.873,0.9405,0.8151,0.7973
05095,AR,Monroe,0.8962,0.859,0.8024,0.8536,0.8584
05097,AR,Montgomery,0.5745,0.7801,0.7804,0.289,0.1827
05099,AR,Nevada,0.7441,0.5729,0.8224,0.767,0.6906
05101,AR,Newton,0.2078,0.4281,0.4621,0.2046,0.0449
05103,AR,Ouachita,0.8654,0.7387,0.8931,0.8444,0.7979
05105,AR,Perry,0.3857,0.323,0.3071,0.2702,0.6766
05107,AR,Phillips,0.9017,0.9383,0.9411,0.9478,0.465
05109,AR,Pike,0.5551,0.4908,0.7616,0.4243,0.4768
05111,AR,Poinsett,0.739,0.7922,0.7871,0.4367,0.5341
05113,AR,Polk,0.8501,0.8816,0.9688,0.4007,0.5108
05115,AR,Pope,0.7607,0.733,0.8383,0.4854,0.6311
05117,AR,Prairie,0.4672,0.4192,0.6601,0.4682,0.3899
05119,AR,Pulaski,0.7635,0.5742,0.8183,0.8666,0.7043
05121,AR,Randolph,0.6531,0.5716,0.9733,0.2336,0.4042
05123,AR,St. Francis,0.9835,0.9293,0.9306,0.9262,0.9866
05125,AR,Saline,0.2947,0.1238,0.7454,0.4914,0.337
05127,AR,Scott,0.8533,0.7002,0.9876,0.4777,0.6849
05129,AR,Searcy,0.3262,0.5092,0.3132,0.2966,0.2222
05131,AR,Sebastian,0.8511,0.7432,0.9612,0.6938,0.656
05133,AR,Sevier,0.782,0.8078,0.781,0.8195,0.4472
05135,AR,Sharp,0.5831,0.6916,0.7486,0.2508,0.3475
05137,AR,Stone,0.6951,0.8409,0.7336,0.212,0.4605
05139,AR,Union,0.7011,0.5379,0.8908,0.7877,0.5019
05141,AR,Van Buren,0.7588,0.8447,0.6439,0.2148,0.7565
05143,AR,Washington,0.7852,0.7282,0.5306,0.69,0.8791
05145,AR,White,0.81,0.7053,0.795,0.3845,0.9176
05147,AR,Woodruff,0.7444,0.6493,0.8138,0.6862,0.6305
05149,AR,Yell,0.7346,0.5366,0.8902,0.6251,0.7088
06001,CA,Alameda,0.515,0.3001,0.1184,0.9621,0.9109
06003,CA,Alpine,0.5041,0.253,0.6337,0.8686,0.6082
06005,CA,Amador,0.5942,0.3749,0.4309,0.5977,0.9115
06007,CA,Butte,0.8294,0.7492,0.5544,0.6655,0.9504
06009,CA,Calaveras,0.324,0.4914,0.5516,0.5439,0.0672
06011,CA,Colusa,0.7642,0.7352,0.9125,0.9459,0.2915
06013,CA,Contra Costa,0.4736,0.3237,0.4605,0.9115,0.4917
06015,CA,Del Norte,0.9462,0.8144,0.7788,0.7801,0.9968
06017,CA,El Dorado,0.2266,0.2046,0.2155,0.5907,0.2743
06019,CA,Fresno,0.9609,0.9596,0.8848,0.9679,0.8561
06021,CA,Glenn,0.8854,0.8625,0.944,0.8717,0.5834
06023,CA,Humboldt,0.8278,0.8269,0.5201,0.6416,0.9067
06025,CA,Imperial,0.9946,0.971,0.9376,0.994,0.9873
06027,CA,Inyo,0.5293,0.2778,0.5248,0.7801,0.7747
06029,CA,Kern,0.9694,0.9621,0.8221,0.9526,0.9332
06031,CA,Kings,0.9459,0.922,0.8339,0.9583,0.8921
06033,CA,Lake,0.895,0.8765,0.9278,0.6929,0.7514
06035,CA,Lassen,0.6353,0.613,0.2651,0.7377,0.7708
06037,CA,Los Angeles,0.8584,0.874,0.3215,0.9736,0.9074
06039,CA,Madera,0.9348,0.9554,0.832,0.9507,0.7454
06041,CA,Marin,0.3316,0.1305,0.3587,0.6747,0.661
06043,CA,Mariposa,0.83,0.6948,0.9134,0.5656,0.8246
06045,CA,Mendocino,0.9561,0.8813,0.9723,0.7495,0.9055
06047,CA,Merced,0.9698,0.9644,0.9029,0.972,0.8628
06049,CA,Modoc,0.7715,0.7505,0.824,0.5923,0.5945
06051,CA,Mono,0.4223,0.4749,0.0363,0.7377,0.6827
06053,CA,Monterey,0.845,0.8164,0.5423,0.9653,0.8348
06055,CA,Napa,0.6209,0.4141,0.3765,0.8654,0.8603
06057,CA,Nevada,0.2164,0.2524,0.3106,0.4605,0.1782
06059,CA,Orange,0.5621,0.5391,0.2218,0.9239,0.6085
06061,CA,Placer,0.1782,0.1346,0.2934,0.6617,0.1814
06063,CA,Plumas,0.3972,0.289,0.4539,0.5137,0.5204
06065,CA,Riverside,0.8297,0.8304,0.6633,0.9468,0.6747
06067,CA,Sacramento,0.7673,0.648,0.6795,0.9064,0.7199
06069,CA,San Benito,0.5738,0.6865,0.5875,0.9507,0.1636
06071,CA,San Bernardino,0.9058,0.8842,0.7845,0.9701,0.8125
06073,CA,San Diego,0.6989,0.6314,0.2352,0.8978,0.8581
06075,CA,San Francisco,0.4322,0.2457,0.0258,0.9239,0.9484
06077,CA,San Joaquin,0.8864,0.8278,0.8202,0.9615,0.7887
06079,CA,San Luis Obispo,0.4465,0.3523,0.1461,0.7024,0.7336
06081,CA,San Mateo,0.2638,0.1267,0.0856,0.9325,0.6053
06083,CA,Santa Barbara,0.8364,0.8106,0.331,0.9058,0.936
06085,CA,Santa Clara,0.3714,0.1715,0.1114,0.9621,0.7763
06087,CA,Santa Cruz,0.6139,0.5181,0.14,0.8195,0.9125
06089,CA,Shasta,0.7451,0.5933,0.7941,0.564,0.7989
06091,CA,Sierra,0.281,0.5325,0.3501,0.3682,0.0792
06093,CA,Siskiyou,0.7492,0.7381,0.7132,0.6155,0.6308
06095,CA,Solano,0.6311,0.4459,0.5551,0.9392,0.6922
06097,CA,Sonoma,0.5076,0.3832,0.3421,0.767,0.6642
06099,CA,Stanislaus,0.8498,0.8402,0.8425,0.9211,0.5687
06101,CA,Sutter,0.8619,0.8323,0.8686,0.8962,0.6292
06103,CA,Tehama,0.9287,0.8546,0.9777,0.7126,0.7823
06105,CA,Trinity,0.8612,0.837,0.8609,0.5439,0.8071
06107,CA,Tulare,0.9344,0.9733,0.8622,0.9694,0.6047
06109,CA,Tuolumne,0.5961,0.5363,0.4325,0.5541,0.7327
06111,CA,Ventura,0.6073,0.57,0.3495,0.8978,0.5882
06113,CA,Yolo,0.7307,0.6085,0.1725,0.8934,0.9634
06115,CA,Yuba,0.9147,0.8396,0.8861,0.853,0.8845
08001,CO,Adams,0.6894,0.6168,0.6738,0.881,0.529
08003,CO,Alamosa,0.9806,0.9198,0.8342,0.888,0.9975
08005,CO,Arapahoe,0.4131,0.3386,0.3924,0.7992,0.3676
08007,CO,Archuleta,0.2836,0.4624,0.077,0.6073,0.2467
08009,CO,Baca,0.5522,0.4386,0.8355,0.4758,0.4475
08011,CO,Bent,0.8119,0.7416,0.7597,0.8224,0.7244
08013,CO,Boulder,0.212,0.2129,0.0248,0.5907,0.5554
08014,CO,Broomfield,0.0691,0.0827,0.0792,0.6044,0.0987
08015,CO,Chaffee,0.6203,0.3577,0.7346,0.4535,0.8724
08017,CO,Cheyenne,0.0608,0.0573,0.3109,0.493,0.0382
08019,CO,Clear Creek,0.1381,0.2928,0.0742,0.3736,0.1381
08021,CO,Conejos,0.8915,0.8628,0.9357,0.8988,0.6346
08023,CO,Costilla,0.9163,0.9459,0.9908,0.9497,0.2712
08025,CO,Crowley,0.824,0.8199,0.6789,0.8552,0.6919
08027,CO,Custer,0.0557,0.1795,0.078,0.4411,0.022
08029,CO,Delta,0.7327,0.8227,0.6843,0.5382,0.4962
08031,CO,Denver,0.5821,0.5535,0.0834,0.8511,0.8533
08033,CO,Dolores,0.0627,0.029,0.6213,0.5589,0.0127
08035,CO,Douglas,0.0248,0.0118,0.1133,0.5274,0.0538
08037,CO,Eagle,0.3561,0.4574,0.0939,0.7222,0.3794
08039,CO,Elbert,0.001,0.0267,0.0108,0.4055,0.0019
08041,CO,El Paso,0.4895,0.4134,0.3835,0.7015,0.5668
08043,CO,Fremont,0.6197,0.5296,0.4383,0.5656,0.8039
08045,CO,Garfield,0.5716,0.5153,0.4313,0.7091,0.6143
08047,CO,Gilpin,0.0146,0.0812,0.0016,0.4367,0.1464
08049,CO,Grand,0.1881,0.3472,0.0051,0.4341,0.5191
08051,CO,Gunnison,0.1868,0.3307,0.0032,0.4211,0.6496
08053,CO,Hinsdale,0.2603,0.5576,0.7155,0.4233,0.0041
08055,CO,Huerfano,0.4188,0.2938,0.6951,0.7747,0.2588
08057,CO,Jackson,0.2257,0.5595,0.1967,0.3934,0.0395
08059,CO,Jefferson,0.1076,0.1372,0.043,0.5815,0.2107
08061,CO,Kiowa,0.1292,0.2158,0.2925,0.1445,0.1139
08063,CO,Kit Carson,0.6658,0.4898,0.8806,0.5815,0.6069
08065,CO,Lake,0.4481,0.5605,0.0824,0.7171,0.4984
08067,CO,La Plata,0.2527,0.3078,0.0143,0.5802,0.6572
08069,CO,Larimer,0.1833,0.2877,0.0242,0.5172,0.3313
08071,CO,Las Animas,0.8326,0.7909,0.8393,0.859,0.6337
08073,CO,Lincoln,0.5029,0.3511,0.2737,0.69,0.8055
08075,CO,Logan,0.6595,0.5843,0.1929,0.6104,0.9437
08077,CO,Mesa,0.6833,0.6941,0.5859,0.5363,0.6521
08079,CO,Mineral,0.0754,0.5519,0.0035,0.5115,0.0143
08081,CO,Moffat,0.8087,0.7642,0.8784,0.5541,0.6846
08083,CO,Montezuma,0.5299,0.5824,0.6451,0.656,0.2543
08085,CO,Montrose,0.5363,0.6283,0.612,0.6114,0.2584
08087,CO,Morgan,0.8418,0.7384,0.8215,0.8119,0.7992
08089,CO,Otero,0.8886,0.7912,0.9615,0.8625,0.6843
08091,CO,Ouray,0.0274,0.3332,0.0188,0.1945,0.0048
08093,CO,Park,0.0169,0.3068,0.0086,0.3845,0.0029
08095,CO,Phillips,0.4332,0.5267,0.3972,0.6964,0.2171
08097,CO,Pitkin,0.1458,0.1435,0.0933,0.4682,0.3138
08099,CO,Prowers,0.9612,0.8504,0.9634,0.8071,0.9605
08101,CO,Pueblo,0.8587,0.7161,0.8673,0.8673,0.8243
08103,CO,Rio Blanco,0.4812,0.5236,0.2864,0.4841,0.578
08105,CO,Rio Grande,0.9408,0.866,0.9701,0.8663,0.8081
08107,CO,Routt,0.1066,0.2161,0.0105,0.3794,0.3234
08109,CO,Saguache,0.8052,0.936,0.8794,0.8036,0.2097
08111,CO,San Juan,0.4204,0.5878,0.169,0.6232,0.2976
08113,CO,San Miguel,0.1595,0.2919,0.0229,0.4443,0.3014
08115,CO,Sedgwick,0.8125,0.7619,0.979,0.5691,0.4319
08117,CO,Summit,0.1996,0.3631,0.0095,0.5363,0.4173
08119,CO,Teller,0.1038,0.2715,0.0353,0.4271,0.1073
08121,CO,Washington,0.2422,0.1082,0.3453,0.4233,0.5309
08123,CO,Weld,0.6111,0.5633,0.5576,0.7342,0.5471
08125,CO,Yuma,0.4917,0.4682,0.712,0.6327,0.2759
09001,CT,Fairfield,0.6184,0.5286,0.416,0.7826,0.7081
09003,CT,Hartford,0.5955,0.4102,0.5092,0.7934,0.7457
09005,CT,Litchfield,0.1512,0.2403,0.15310000000000001,0.3908,0.1591
09007,CT,Middlesex,0.1843,0.1458,0.175,0.4981,0.316
09009,CT,New Haven,0.6512,0.4879,0.4698,0.7718,0.8278
09011,CT,New London,0.3959,0.275,0.3912,0.6251,0.528
09013,CT,Tolland,0.1073,0.156,0.0099,0.4854,0.4249
09015,CT,Windham,0.4799,0.4873,0.5038,0.5181,0.4227
10001,DE,Kent,0.8444,0.6728,0.8829,0.7877,0.8434
10003,DE,New Castle,0.4733,0.3517,0.3546,0.8256,0.571
10005,DE,Sussex,0.4898,0.4341,0.5977,0.627,0.4099
11001,DC,District of Columbia,0.6502,0.4488,0.1276,0.9405,0.9726
12001,FL,Alachua,0.6334,0.6372,0.0423,0.789,0.9402
12003,FL,Baker,0.437,0.4962,0.1502,0.5656,0.5506
12005,FL,Bay,0.733,0.62,0.7171,0.6127,0.7626
12007,FL,Bradford,0.8982,0.9211,0.4459,0.6464,0.9793
12009,FL,Brevard,0.4707,0.5095,0.4838,0.6375,0.3106
12011,FL,Broward,0.7826,0.7934,0.5086,0.944,0.6614
12013,FL,Calhoun,0.7362,0.7969,0.2247,0.5891,0.8806
12015,FL,Charlotte,0.6168,0.6022,0.6706,0.4901,0.5446
12017,FL,Citrus,0.5388,0.7167,0.5605,0.3908,0.2788
12019,FL,Clay,0.3908,0.387,0.5681,0.6572,0.2059
12021,FL,Collier,0.647,0.6356,0.4586,0.7651,0.5926
12023,FL,Columbia,0.8947,0.8682,0.6926,0.6595,0.9516
12027,FL,DeSoto,0.994,0.9949,0.9395,0.8469,0.9456
12029,FL,Dixie,0.767,0.6181,0.4596,0.4822,0.9815
12031,FL,Duval,0.7973,0.7231,0.6082,0.8654,0.8017
12033,FL,Escambia,0.7502,0.7244,0.4561,0.7514,0.7976
12035,FL,Flagler,0.3491,0.5341,0.5611,0.6327,0.0516
12037,FL,Franklin,0.9071,0.9717,0.5156,0.606,0.9227
12039,FL,Gadsden,0.9726,0.8415,0.9516,0.9554,0.9809
12041,FL,Gilchrist,0.8157,0.5611,0.9586,0.43,0.9007
12043,FL,Glades,0.8921,0.944,0.6623,0.795,0.8049
12045,FL,Gulf,0.6719,0.4685,0.8199,0.5786,0.7355
12047,FL,Hamilton,0.9799,0.9758,0.7482,0.8501,0.9917
12049,FL,Hardee,0.9618,0.9462,0.8294,0.8902,0.9526
12051,FL,Hendry,0.9959,0.9959,0.8647,0.9593,0.9799
12053,FL,Hernando,0.6645,0.7941,0.7113,0.5996,0.2896
12055,FL,Highlands,0.8466,0.8501,0.8453,0.7247,0.6407
12057,FL,Hillsborough,0.7906,0.739,0.5595,0.8842,0.774
12059,FL,Holmes,0.8625,0.9122,0.8711,0.4243,0.705
12061,FL,Indian River,0.521,0.6257,0.493,0.6232,0.2884
12063,FL,Jackson,0.8991,0.837,0.8027,0.732,0.9309
12065,FL,Jefferson,0.6687,0.6655,0.4255,0.7973,0.6359
12067,FL,Lafayette,0.796,0.9007,0.1798,0.726,0.8641
12069,FL,Lake,0.6779,0.6642,0.7231,0.6951,0.4685
12071,FL,Lee,0.7209,0.6798,0.6378,0.7231,0.6416
12073,FL,Leon,0.6588,0.6547,0.0777,0.8313,0.9157
12075,FL,Levy,0.774,0.9061,0.7279,0.5656,0.4052
12077,FL,Liberty,0.7062,0.8654,0.1906,0.6216,0.6865
12079,FL,Madison,0.915,0.9042,0.4227,0.8552,0.986
12081,FL,Manatee,0.6983,0.705,0.5808,0.6712,0.6018
12083,FL,Marion,0.8542,0.8176,0.8472,0.6849,0.7473
12085,FL,Martin,0.4898,0.4262,0.4443,0.577,0.5713
12086,FL,Miami-Dade,0.9007,0.929,0.4698,0.9892,0.9042
12087,FL,Monroe,0.6986,0.5201,0.2511,0.7314,0.9771
12089,FL,Nassau,0.2976,0.3183,0.3778,0.4243,0.2807
12091,FL,Okaloosa,0.5385,0.4644,0.5207,0.648,0.5637
12093,FL,Okeechobee,0.9093,0.8593,0.8619,0.7651,0.8937
12095,FL,Orange,0.8011,0.8062,0.4475,0.9271,0.7632
12097,FL,Osceola,0.873,0.8657,0.873,0.9612,0.5563
12099,FL,Palm Beach,0.7884,0.7756,0.6251,0.8536,0.669
12101,FL,Pasco,0.747,0.6986,0.8164,0.6432,0.5799
12103,FL,Pinellas,0.7247,0.591,0.6053,0.6407,0.8444
12105,FL,Polk,0.9188,0.8488,0.8978,0.816,0.8889
12107,FL,Putnam,0.9666,0.9771,0.9293,0.6674,0.8848
12109,FL,St. Johns,0.163,0.2339,0.1875,0.5181,0.1286
12111,FL,St. Lucie,0.7868,0.8109,0.8157,0.8256,0.4265
12113,FL,Santa Rosa,0.464,0.4761,0.4001,0.5226,0.4494
12115,FL,Sarasota,0.4122,0.3651,0.4297,0.5083,0.4424
12117,FL,Seminole,0.3358,0.3743,0.2409,0.8011,0.2444
12119,FL,Sumter,0.2759,0.1961,0.4268,0.4586,0.3717
12121,FL,Suwannee,0.8794,0.6486,0.9004,0.6184,0.9707
12123,FL,Taylor,0.8539,0.7136,0.6149,0.663,0.9825
12125,FL,Union,0.6448,0.5207,0.1419,0.6916,0.9672
12127,FL,Volusia,0.6579,0.6267,0.6785,0.6712,0.5239
12129,FL,Wakulla,0.2282,0.2024,0.0586,0.5598,0.5277
12131,FL,Walton,0.7142,0.5955,0.6776,0.4799,0.8294
12133,FL,Washington,0.8616,0.9529,0.7435,0.5923,0.6394
